REF_DATE,City,Province,Housing_Type,PRICE_INDEX,city_size_type,pop_2016,city_size,pop_density,Year,PRICE_INDEX_P
2018-09-01,Hamilton,Ontario,Land only,100,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2018,100.0
2018-10-01,Hamilton,Ontario,Land only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2018,101.0
2018-11-01,Hamilton,Ontario,Land only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2018,101.0
2018-12-01,Hamilton,Ontario,Land only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2018,101.0
2019-01-01,Hamilton,Ontario,Land only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,101.0
2019-02-01,Hamilton,Ontario,Land only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,101.0
2019-03-01,Hamilton,Ontario,Land only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,101.0
2019-04-01,Hamilton,Ontario,Land only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,101.0
2019-05-01,Hamilton,Ontario,Land only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,101.0
2019-06-01,Hamilton,Ontario,Land only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,101.0
2019-07-01,Hamilton,Ontario,Land only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,101.0
2019-08-01,Hamilton,Ontario,Land only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,101.0
2019-09-01,Hamilton,Ontario,Land only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,101.0
2019-10-01,Hamilton,Ontario,Land only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,101.0
2019-11-01,Hamilton,Ontario,Land only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,101.0
2019-12-01,Hamilton,Ontario,Land only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,101.0
2020-01-01,Hamilton,Ontario,Land only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2020,103.39296255630188
2020-02-01,Hamilton,Ontario,Land only,100,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2020,103.39296255630188
2020-03-01,Hamilton,Ontario,Land only,100,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2020,103.39296255630188
2020-04-01,Hamilton,Ontario,Land only,100,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2020,103.39296255630188
2020-05-01,Hamilton,Ontario,Land only,100,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2020,103.39296255630188
